order_id,product_id,quantity,unit_price,discount,revenue
O00495,P07009,2,325.22,0.0,650.44
O00496,P03007,1,306.4,0.0,306.4
O00496,P03009,1,389.21,0.0,389.21
O00496,P06015,3,104.79,0.0,314.37
O00496,P07004,4,158.49,0.0,633.96
O00497,P02011,3,459.11,0.0,1377.33
O00497,P03008,4,214.51,0.0,858.04
O00498,P07007,5,239.33,0.15,1017.15
O00498,P01013,3,465.58,0.05,1326.9
O00498,P02009,1,77.29,0.0,77.29
O00498,P02013,5,416.4,0.0,2082.0
O00499,P06013,1,472.08,0.0,472.08
O00499,P04011,3,97.72,0.05,278.5
O00499,P03002,2,453.4,0.0,906.8
O00499,P02012,3,238.87,0.1,644.95
O00500,P06015,1,104.79,0.05,99.55
O00501,P02004,1,116.15,0.05,110.34
O00502,P03012,4,123.03,0.05,467.51
O00502,P05005,1,437.3,0.05,415.44
O00503,P07012,1,28.66,0.05,27.23
O00503,P04002,2,252.42,0.1,454.36
O00503,P03015,1,36.09,0.0,36.09
O00503,P03014,4,313.29,0.1,1127.84
O00504,P06014,1,23.31,0.0,23.31
O00505,P01003,3,66.72,0.0,200.16
O00505,P03008,5,214.51,0.1,965.3
O00506,P06006,3,416.04,0.0,1248.12
O00506,P06012,4,359.44,0.0,1437.76
O00507,P02005,4,162.75,0.0,651.0
O00507,P01014,4,210.37,0.0,841.48
O00507,P02007,3,358.78,0.0,1076.34
O00507,P06010,1,95.23,0.0,95.23
O00508,P02012,1,238.87,0.1,214.98
O00509,P07002,1,443.47,0.15,376.95
O00510,P02012,3,238.87,0.05,680.78
O00511,P04014,4,183.5,0.0,734.0
O00511,P02006,4,54.05,0.0,216.2
O00511,P06012,4,359.44,0.1,1293.98
O00512,P03012,5,123.03,0.05,584.39
O00512,P02012,2,238.87,0.05,453.85
O00512,P07002,2,443.47,0.0,886.94
O00512,P02010,4,23.96,0.0,95.84
O00513,P03007,3,306.4,0.0,919.2
O00513,P02015,1,237.21,0.0,237.21
O00514,P03006,1,470.41,0.0,470.41
O00515,P06004,2,172.58,0.15,293.39
O00516,P01003,5,66.72,0.0,333.6
O00516,P07010,2,146.62,0.15,249.25
O00517,P03012,5,123.03,0.0,615.15
O00517,P02011,3,459.11,0.1,1239.6
O00518,P04012,5,335.77,0.0,1678.85
O00519,P04001,5,419.16,0.0,2095.8
O00519,P06015,1,104.79,0.05,99.55
O00519,P06008,3,490.51,0.0,1471.53
O00519,P05003,1,256.27,0.0,256.27
O00520,P06015,5,104.79,0.0,523.95
O00521,P02006,2,54.05,0.0,108.1
O00521,P04011,2,97.72,0.1,175.9
O00521,P02012,1,238.87,0.05,226.93
O00522,P01014,2,210.37,0.0,420.74
O00523,P01008,3,416.37,0.0,1249.11
O00523,P01005,5,84.35,0.0,421.75
O00523,P03007,3,306.4,0.0,919.2
O00523,P07008,5,23.13,0.15,98.3
O00524,P05007,3,196.51,0.0,589.53
O00524,P01003,4,66.72,0.1,240.19
O00524,P05005,2,437.3,0.0,874.6
O00525,P07014,2,140.24,0.0,280.48
O00525,P02007,4,358.78,0.0,1435.12
O00525,P07008,3,23.13,0.0,69.39
O00526,P06015,3,104.79,0.0,314.37
O00526,P05007,4,196.51,0.0,786.04
O00527,P07003,3,161.22,0.0,483.66
O00527,P06004,4,172.58,0.15,586.77
O00527,P01010,5,455.7,0.0,2278.5
O00527,P02007,1,358.78,0.05,340.84
O00528,P02009,3,77.29,0.05,220.28
O00529,P06014,1,23.31,0.0,23.31
O00529,P05014,1,56.31,0.0,56.31
O00530,P06001,5,379.56,0.2,1518.24
O00531,P06015,1,104.79,0.05,99.55
O00531,P04015,5,476.93,0.0,2384.65
O00532,P02015,2,237.21,0.2,379.54
O00532,P01014,3,210.37,0.05,599.55
O00532,P04006,4,360.68,0.0,1442.72
O00532,P04007,2,149.18,0.0,298.36
O00533,P02015,5,237.21,0.0,1186.05
O00533,P04008,5,5.77,0.0,28.85
O00534,P06001,5,379.56,0.05,1802.91
O00534,P06002,1,71.04,0.0,71.04
O00534,P03002,2,453.4,0.0,906.8
O00534,P05014,5,56.31,0.1,253.4
O00535,P02004,2,116.15,0.05,220.68
O00535,P02001,2,190.11,0.0,380.22
O00536,P02011,3,459.11,0.0,1377.33
O00536,P01003,1,66.72,0.0,66.72
O00536,P01001,2,357.14,0.0,714.28
O00536,P02005,4,162.75,0.15,553.35
O00537,P01010,3,455.7,0.05,1298.74
O00538,P03013,2,321.28,0.0,642.56
O00539,P06009,4,241.87,0.0,967.48
O00539,P04007,4,149.18,0.0,596.72
O00539,P02006,1,54.05,0.0,54.05
O00540,P04010,5,287.48,0.0,1437.4
O00540,P02015,3,237.21,0.1,640.47
O00540,P05003,3,256.27,0.0,768.81
O00541,P02008,4,170.97,0.0,683.88
O00541,P01007,3,259.11,0.0,777.33
O00541,P01001,5,357.14,0.1,1607.13
O00541,P05003,1,256.27,0.0,256.27
O00542,P07010,2,146.62,0.15,249.25
O00542,P06013,5,472.08,0.15,2006.34
O00542,P04008,4,5.77,0.15,19.62
O00543,P03015,4,36.09,0.0,144.36
O00543,P06013,5,472.08,0.2,1888.32
O00543,P01013,1,465.58,0.1,419.02
O00544,P04015,2,476.93,0.0,953.86
O00544,P04006,2,360.68,0.0,721.36
O00545,P06014,2,23.31,0.0,46.62
O00545,P03003,2,14.41,0.0,28.82
O00545,P04008,2,5.77,0.05,10.96
O00546,P05007,2,196.51,0.0,393.02
O00547,P03013,1,321.28,0.2,257.02
O00547,P04010,4,287.48,0.0,1149.92
O00547,P06009,4,241.87,0.0,967.48
O00548,P04005,2,289.65,0.1,521.37
O00548,P05005,4,437.3,0.05,1661.74
O00549,P04013,2,264.12,0.1,475.42
O00549,P04006,5,360.68,0.0,1803.4
O00550,P05005,5,437.3,0.0,2186.5
O00550,P01010,1,455.7,0.0,455.7
O00551,P02009,3,77.29,0.1,208.68
O00552,P01013,5,465.58,0.15,1978.72
O00552,P05009,1,374.92,0.0,374.92
O00552,P03009,3,389.21,0.2,934.1
O00552,P01008,1,416.37,0.0,416.37
O00553,P01002,4,260.38,0.0,1041.52
O00553,P04003,4,270.35,0.15,919.19
O00553,P05003,2,256.27,0.05,486.91
O00553,P03004,2,111.75,0.0,223.5
O00554,P07010,5,146.62,0.0,733.1
O00554,P02002,2,196.15,0.15,333.46
O00555,P04003,3,270.35,0.0,811.05
O00555,P03009,4,389.21,0.2,1245.47
O00555,P02012,5,238.87,0.0,1194.35
O00556,P02014,4,380.63,0.05,1446.39
O00556,P03013,2,321.28,0.05,610.43
O00557,P02002,5,196.15,0.0,980.75
O00558,P03012,2,123.03,0.05,233.76
O00558,P06012,5,359.44,0.0,1797.2
O00558,P05002,1,394.27,0.05,374.56
O00558,P02007,2,358.78,0.15,609.93
O00559,P01002,5,260.38,0.0,1301.9
O00560,P07007,4,239.33,0.0,957.32
O00561,P01010,4,455.7,0.0,1822.8
O00562,P02010,1,23.96,0.1,21.56
O00562,P03004,5,111.75,0.0,558.75
O00562,P01005,4,84.35,0.0,337.4
O00562,P05005,2,437.3,0.0,874.6
O00563,P05002,5,394.27,0.0,1971.35
O00563,P04012,5,335.77,0.0,1678.85
O00563,P05001,1,274.32,0.05,260.6
O00563,P06009,4,241.87,0.1,870.73
O00564,P07012,2,28.66,0.0,57.32
O00564,P02002,1,196.15,0.0,196.15
O00564,P06005,3,323.18,0.0,969.54
O00565,P04003,1,270.35,0.1,243.32
O00565,P07013,1,329.59,0.05,313.11
O00565,P06014,5,23.31,0.05,110.72
O00566,P07002,1,443.47,0.0,443.47
O00567,P07001,3,396.6,0.05,1130.31
O00567,P02001,4,190.11,0.0,760.44
O00568,P05014,4,56.31,0.05,213.98
O00569,P06012,5,359.44,0.0,1797.2
O00569,P07003,4,161.22,0.1,580.39
O00569,P07009,5,325.22,0.0,1626.1
O00570,P04002,4,252.42,0.0,1009.68
O00570,P01013,2,465.58,0.05,884.6
O00570,P02001,4,190.11,0.05,722.42
O00571,P07015,5,400.67,0.0,2003.35
O00571,P04008,5,5.77,0.0,28.85
O00572,P03010,5,122.63,0.15,521.18
O00572,P03004,3,111.75,0.15,284.96
O00572,P07002,4,443.47,0.1,1596.49
O00573,P07005,2,202.12,0.05,384.03
O00574,P07005,2,202.12,0.05,384.03
O00574,P02012,5,238.87,0.05,1134.63
O00575,P05007,5,196.51,0.0,982.55
O00575,P03003,5,14.41,0.0,72.05
O00575,P04002,1,252.42,0.1,227.18
O00576,P02002,1,196.15,0.2,156.92
O00576,P05014,1,56.31,0.0,56.31
O00576,P02008,2,170.97,0.0,341.94
O00576,P07012,4,28.66,0.0,114.64
O00577,P06015,3,104.79,0.15,267.21
O00578,P01003,5,66.72,0.1,300.24
O00578,P03012,1,123.03,0.0,123.03
O00578,P05012,4,124.36,0.15,422.82
O00579,P01004,5,46.52,0.0,232.6
O00579,P02003,1,45.39,0.2,36.31
O00579,P02007,2,358.78,0.05,681.68
O00580,P04010,2,287.48,0.1,517.46
O00580,P07012,5,28.66,0.0,143.3
O00580,P03007,3,306.4,0.15,781.32
O00580,P03013,2,321.28,0.0,642.56
O00581,P04013,2,264.12,0.0,528.24
O00581,P01002,1,260.38,0.0,260.38
O00582,P01005,1,84.35,0.0,84.35
O00582,P01013,2,465.58,0.0,931.16
O00583,P07002,4,443.47,0.05,1685.19
O00583,P07009,3,325.22,0.0,975.66
O00583,P04004,4,317.82,0.0,1271.28
O00584,P07013,1,329.59,0.15,280.15
O00584,P06007,1,343.92,0.1,309.53
O00585,P04012,5,335.77,0.05,1594.91
O00585,P05008,5,189.78,0.15,806.56
O00585,P05006,3,26.55,0.0,79.65
O00586,P03011,5,65.31,0.0,326.55
O00586,P06001,2,379.56,0.1,683.21
O00586,P05012,4,124.36,0.0,497.44
O00587,P03002,2,453.4,0.2,725.44
O00588,P06011,1,71.75,0.0,71.75
O00589,P06005,1,323.18,0.0,323.18
O00589,P06006,5,416.04,0.0,2080.2
O00589,P03015,3,36.09,0.15,92.03
O00590,P01006,5,227.41,0.1,1023.34
O00590,P04006,4,360.68,0.15,1226.31
O00590,P06001,2,379.56,0.05,721.16
O00590,P06005,3,323.18,0.0,969.54
O00591,P01002,5,260.38,0.0,1301.9
O00591,P07010,1,146.62,0.0,146.62
O00591,P01010,4,455.7,0.1,1640.52
O00591,P03007,1,306.4,0.05,291.08
O00592,P04006,2,360.68,0.0,721.36
O00593,P06011,3,71.75,0.05,204.49
O00593,P03011,5,65.31,0.05,310.22
O00593,P05014,5,56.31,0.05,267.47
O00594,P06012,3,359.44,0.0,1078.32
O00594,P04002,1,252.42,0.0,252.42
O00594,P03010,4,122.63,0.0,490.52
O00595,P07010,2,146.62,0.2,234.59
O00596,P06007,2,343.92,0.1,619.06
O00596,P07009,5,325.22,0.0,1626.1
O00596,P04011,3,97.72,0.05,278.5
O00597,P06003,2,179.39,0.0,358.78
O00597,P05007,2,196.51,0.0,393.02
O00598,P06012,2,359.44,0.0,718.88
O00598,P03003,2,14.41,0.0,28.82
O00598,P01001,2,357.14,0.2,571.42
O00599,P05001,1,274.32,0.0,274.32
O00599,P07011,1,431.76,0.0,431.76
O00600,P02010,1,23.96,0.0,23.96
O00600,P04014,5,183.5,0.0,917.5
O00600,P05014,1,56.31,0.0,56.31
O00600,P06006,4,416.04,0.0,1664.16
O00601,P05012,5,124.36,0.0,621.8
O00601,P06010,3,95.23,0.0,285.69
O00601,P04001,4,419.16,0.1,1508.98
O00602,P02015,2,237.21,0.0,474.42
O00602,P04005,5,289.65,0.15,1231.01
O00602,P03008,2,214.51,0.0,429.02
O00603,P03003,5,14.41,0.05,68.45
O00603,P02013,1,416.4,0.0,416.4
O00603,P02004,5,116.15,0.0,580.75
O00603,P04008,3,5.77,0.0,17.31
O00604,P04005,1,289.65,0.0,289.65
O00604,P05010,5,181.76,0.05,863.36
O00605,P01009,1,50.4,0.0,50.4
O00605,P01014,1,210.37,0.0,210.37
O00605,P07005,2,202.12,0.0,404.24
O00606,P02008,3,170.97,0.15,435.97
O00607,P01007,3,259.11,0.05,738.46
O00607,P05012,2,124.36,0.0,248.72
O00608,P05014,3,56.31,0.2,135.14
O00608,P05001,3,274.32,0.1,740.66
O00608,P03013,2,321.28,0.0,642.56
O00608,P06015,4,104.79,0.05,398.2
O00609,P06011,3,71.75,0.0,215.25
O00609,P06008,3,490.51,0.0,1471.53
O00610,P02013,2,416.4,0.05,791.16
O00610,P04008,5,5.77,0.0,28.85
O00610,P07015,2,400.67,0.0,801.34
O00611,P07003,3,161.22,0.0,483.66
O00612,P07010,4,146.62,0.0,586.48
O00612,P07006,2,408.63,0.1,735.53
O00612,P05002,2,394.27,0.0,788.54
O00612,P02015,2,237.21,0.0,474.42
O00613,P05005,4,437.3,0.05,1661.74
O00614,P02014,5,380.63,0.0,1903.15
O00614,P03015,5,36.09,0.05,171.43
O00615,P06006,3,416.04,0.05,1185.71
O00615,P03007,5,306.4,0.15,1302.2
O00615,P04004,5,317.82,0.05,1509.64
O00615,P07004,1,158.49,0.0,158.49
O00616,P07012,2,28.66,0.0,57.32
O00617,P06014,3,23.31,0.0,69.93
O00617,P05001,4,274.32,0.0,1097.28
O00618,P01002,3,260.38,0.0,781.14
O00618,P04010,3,287.48,0.0,862.44
O00618,P04004,3,317.82,0.05,905.79
O00618,P03011,3,65.31,0.0,195.93
O00619,P02015,4,237.21,0.0,948.84
O00619,P02003,1,45.39,0.05,43.12
O00619,P01014,3,210.37,0.05,599.55
O00620,P07014,3,140.24,0.0,420.72
O00620,P01012,3,442.89,0.05,1262.24
O00621,P02010,4,23.96,0.0,95.84
O00621,P06013,1,472.08,0.1,424.87
O00621,P05001,4,274.32,0.0,1097.28
O00621,P04004,5,317.82,0.1,1430.19
O00622,P03003,2,14.41,0.1,25.94
O00622,P07005,2,202.12,0.15,343.6
O00622,P05010,3,181.76,0.0,545.28
O00622,P04005,4,289.65,0.0,1158.6
O00623,P02011,2,459.11,0.0,918.22
O00624,P04003,3,270.35,0.05,770.5
O00624,P06009,3,241.87,0.05,689.33
O00625,P07005,4,202.12,0.0,808.48
O00625,P03002,3,453.4,0.0,1360.2
O00625,P01012,5,442.89,0.0,2214.45
O00625,P04002,5,252.42,0.15,1072.78
O00626,P02006,2,54.05,0.0,108.1
O00626,P05002,1,394.27,0.05,374.56
O00626,P01003,2,66.72,0.05,126.77
O00626,P04013,2,264.12,0.0,528.24
O00627,P05014,2,56.31,0.0,112.62
O00628,P04009,1,179.64,0.05,170.66
O00629,P01005,4,84.35,0.0,337.4
O00630,P05013,3,330.27,0.05,941.27
O00631,P02014,4,380.63,0.0,1522.52
O00632,P04014,3,183.5,0.0,550.5
O00632,P04007,4,149.18,0.2,477.38
O00633,P03011,2,65.31,0.0,130.62
O00633,P06002,1,71.04,0.0,71.04
O00634,P05003,3,256.27,0.0,768.81
O00634,P06005,4,323.18,0.0,1292.72
O00634,P05014,4,56.31,0.1,202.72
O00635,P04008,5,5.77,0.0,28.85
O00635,P06011,2,71.75,0.15,121.98
O00635,P03004,5,111.75,0.0,558.75
O00635,P07010,5,146.62,0.2,586.48
O00636,P06003,5,179.39,0.15,762.41
O00636,P01014,3,210.37,0.05,599.55
O00636,P05003,3,256.27,0.1,691.93
O00636,P06002,4,71.04,0.2,227.33
O00637,P02008,3,170.97,0.2,410.33
O00638,P04013,2,264.12,0.0,528.24
O00638,P04006,3,360.68,0.0,1082.04
O00638,P01010,1,455.7,0.0,455.7
O00638,P06008,1,490.51,0.05,465.98
O00639,P06012,3,359.44,0.1,970.49
O00639,P05014,4,56.31,0.1,202.72
O00640,P01013,4,465.58,0.0,1862.32
O00640,P01012,3,442.89,0.0,1328.67
O00640,P01001,1,357.14,0.0,357.14
O00640,P01002,4,260.38,0.0,1041.52
O00641,P02007,1,358.78,0.2,287.02
O00641,P02001,5,190.11,0.05,903.02
O00642,P07012,5,28.66,0.05,136.14
O00642,P07002,4,443.47,0.0,1773.88
O00643,P07014,4,140.24,0.0,560.96
O00643,P05005,4,437.3,0.0,1749.2
O00644,P05002,4,394.27,0.15,1340.52
O00644,P07008,2,23.13,0.05,43.95
O00644,P01006,5,227.41,0.05,1080.2
O00645,P06003,5,179.39,0.0,896.95
O00645,P01001,3,357.14,0.0,1071.42
O00645,P04012,4,335.77,0.0,1343.08
O00646,P02001,2,190.11,0.0,380.22
O00647,P02014,4,380.63,0.15,1294.14
O00648,P03006,5,470.41,0.0,2352.05
O00648,P01003,4,66.72,0.1,240.19
O00648,P01014,2,210.37,0.0,420.74
O00649,P07013,1,329.59,0.1,296.63
O00650,P02006,3,54.05,0.15,137.83
O00650,P03003,3,14.41,0.15,36.75
O00651,P02002,1,196.15,0.0,196.15
O00651,P02010,2,23.96,0.2,38.34
O00651,P06003,1,179.39,0.0,179.39
O00651,P05013,2,330.27,0.1,594.49
O00652,P06006,3,416.04,0.0,1248.12
O00652,P07004,4,158.49,0.0,633.96
O00652,P04004,3,317.82,0.0,953.46
O00652,P03009,4,389.21,0.1,1401.16
O00653,P06013,1,472.08,0.0,472.08
O00653,P01014,3,210.37,0.0,631.11
O00653,P01006,1,227.41,0.05,216.04
O00653,P07003,2,161.22,0.1,290.2
O00654,P06009,4,241.87,0.1,870.73
O00654,P05014,1,56.31,0.1,50.68
O00654,P05006,5,26.55,0.05,126.11
O00655,P07012,3,28.66,0.0,85.98
O00655,P01011,4,409.27,0.0,1637.08
O00656,P01010,2,455.7,0.0,911.4
O00657,P05012,1,124.36,0.15,105.71
O00657,P07007,2,239.33,0.0,478.66
O00657,P05009,4,374.92,0.15,1274.73
O00657,P05004,1,15.07,0.0,15.07
O00658,P05001,4,274.32,0.05,1042.42
O00658,P03008,3,214.51,0.15,547.0
O00659,P02004,1,116.15,0.0,116.15
O00659,P02015,5,237.21,0.05,1126.75
O00660,P02012,4,238.87,0.05,907.71
O00661,P04004,1,317.82,0.0,317.82
O00661,P07006,2,408.63,0.0,817.26
O00662,P07012,4,28.66,0.0,114.64
O00662,P04001,3,419.16,0.2,1005.98
O00663,P05013,3,330.27,0.2,792.65
O00663,P06010,5,95.23,0.05,452.34
O00664,P02001,2,190.11,0.0,380.22
O00664,P06010,1,95.23,0.0,95.23
O00664,P07015,1,400.67,0.1,360.6
O00664,P04007,5,149.18,0.1,671.31
O00665,P06013,1,472.08,0.0,472.08
O00665,P03014,2,313.29,0.1,563.92
O00666,P03003,5,14.41,0.05,68.45
O00666,P01009,3,50.4,0.1,136.08
O00666,P03007,1,306.4,0.1,275.76
O00666,P04012,1,335.77,0.05,318.98
O00667,P07015,5,400.67,0.0,2003.35
O00667,P05004,1,15.07,0.0,15.07
O00668,P07006,3,408.63,0.0,1225.89
O00668,P06010,5,95.23,0.0,476.15
O00668,P03008,3,214.51,0.1,579.18
O00668,P04002,4,252.42,0.15,858.23
O00669,P02005,4,162.75,0.2,520.8
O00670,P05013,1,330.27,0.0,330.27
O00670,P07006,4,408.63,0.0,1634.52
O00671,P01002,4,260.38,0.05,989.44
O00671,P05004,2,15.07,0.0,30.14
O00671,P05007,5,196.51,0.0,982.55
O00672,P07003,4,161.22,0.0,644.88
O00672,P02012,3,238.87,0.0,716.61
O00672,P06013,5,472.08,0.0,2360.4
O00673,P05006,2,26.55,0.0,53.1
O00674,P07002,3,443.47,0.0,1330.41
O00674,P04005,5,289.65,0.0,1448.25
O00674,P06011,3,71.75,0.0,215.25
O00675,P01012,5,442.89,0.2,1771.56
O00676,P03015,1,36.09,0.0,36.09
O00676,P01013,5,465.58,0.05,2211.5
O00677,P03002,1,453.4,0.15,385.39
O00677,P06015,5,104.79,0.0,523.95
O00678,P04004,4,317.82,0.05,1207.72
O00678,P01010,5,455.7,0.0,2278.5
O00679,P02002,4,196.15,0.0,784.6
O00679,P06005,3,323.18,0.05,921.06
O00679,P03008,1,214.51,0.1,193.06
O00680,P06003,2,179.39,0.05,340.84
O00681,P05014,1,56.31,0.1,50.68
O00682,P04002,1,252.42,0.0,252.42
O00682,P06013,5,472.08,0.0,2360.4
O00683,P04012,5,335.77,0.05,1594.91
O00683,P07007,5,239.33,0.0,1196.65
O00683,P02008,3,170.97,0.1,461.62
O00683,P01009,1,50.4,0.0,50.4
O00684,P03007,1,306.4,0.0,306.4
O00684,P02007,1,358.78,0.05,340.84
O00685,P05003,1,256.27,0.1,230.64
O00685,P06005,4,323.18,0.0,1292.72
O00685,P02006,1,54.05,0.0,54.05
O00685,P05004,3,15.07,0.1,40.69
O00686,P06002,1,71.04,0.0,71.04
O00686,P03004,5,111.75,0.0,558.75
O00686,P02003,3,45.39,0.0,136.17
O00687,P05012,1,124.36,0.1,111.92
O00688,P03008,2,214.51,0.0,429.02
O00689,P06006,2,416.04,0.0,832.08
O00690,P04015,2,476.93,0.0,953.86
O00690,P01010,5,455.7,0.05,2164.57
O00690,P02014,2,380.63,0.0,761.26
O00690,P01013,5,465.58,0.0,2327.9
O00691,P06004,1,172.58,0.05,163.95
O00691,P07008,5,23.13,0.0,115.65
O00691,P06003,3,179.39,0.0,538.17
O00691,P05009,4,374.92,0.05,1424.7
O00692,P06011,2,71.75,0.2,114.8
O00693,P07010,2,146.62,0.05,278.58
O00693,P02011,5,459.11,0.0,2295.55
O00693,P05004,5,15.07,0.0,75.35
O00694,P06006,3,416.04,0.05,1185.71
O00694,P04005,5,289.65,0.0,1448.25
O00694,P01008,3,416.37,0.0,1249.11
O00695,P07005,4,202.12,0.0,808.48
O00695,P03007,3,306.4,0.0,919.2
O00695,P01014,5,210.37,0.0,1051.85
O00695,P02014,2,380.63,0.0,761.26
O00696,P06007,5,343.92,0.0,1719.6
O00696,P03006,3,470.41,0.0,1411.23
O00696,P05001,3,274.32,0.1,740.66
O00696,P03009,4,389.21,0.0,1556.84
O00697,P07015,1,400.67,0.1,360.6
O00697,P01012,3,442.89,0.0,1328.67
O00697,P02001,5,190.11,0.05,903.02
O00697,P04002,1,252.42,0.0,252.42
O00698,P01011,3,409.27,0.05,1166.42
O00698,P03008,1,214.51,0.05,203.78
O00699,P01012,3,442.89,0.0,1328.67
O00699,P06012,1,359.44,0.05,341.47
O00700,P03010,1,122.63,0.0,122.63
O00700,P02006,4,54.05,0.05,205.39
O00701,P01012,3,442.89,0.05,1262.24
O00701,P05004,3,15.07,0.0,45.21
O00702,P05009,3,374.92,0.0,1124.76
O00702,P06002,1,71.04,0.0,71.04
O00703,P06003,1,179.39,0.0,179.39
O00703,P05013,3,330.27,0.0,990.81
O00704,P03007,5,306.4,0.0,1532.0
O00704,P03006,1,470.41,0.0,470.41
O00705,P01004,5,46.52,0.0,232.6
O00706,P05006,1,26.55,0.0,26.55
O00707,P07003,4,161.22,0.05,612.64
O00707,P02001,4,190.11,0.0,760.44
O00707,P06008,1,490.51,0.0,490.51
O00708,P05012,4,124.36,0.0,497.44
O00709,P05001,1,274.32,0.1,246.89
O00709,P06007,3,343.92,0.1,928.58
O00709,P01001,5,357.14,0.0,1785.7
O00710,P02006,2,54.05,0.0,108.1
O00710,P05011,2,38.44,0.0,76.88
O00710,P01002,1,260.38,0.1,234.34
O00711,P01014,5,210.37,0.0,1051.85
O00711,P06006,5,416.04,0.0,2080.2
O00711,P01001,5,357.14,0.0,1785.7
O00711,P06010,1,95.23,0.0,95.23
O00712,P03010,4,122.63,0.0,490.52
O00712,P06007,2,343.92,0.0,687.84
O00712,P07006,2,408.63,0.0,817.26
O00712,P04006,3,360.68,0.0,1082.04
O00713,P03014,1,313.29,0.2,250.63
O00713,P05013,5,330.27,0.1,1486.22
O00713,P07008,4,23.13,0.0,92.52
O00713,P07006,3,408.63,0.15,1042.01
O00714,P05006,4,26.55,0.1,95.58
O00714,P05010,2,181.76,0.0,363.52
O00714,P06011,2,71.75,0.0,143.5
O00714,P04015,4,476.93,0.0,1907.72
O00715,P01004,5,46.52,0.0,232.6
O00715,P02008,2,170.97,0.1,307.75
O00715,P01006,5,227.41,0.0,1137.05
O00715,P03009,5,389.21,0.0,1946.05
O00716,P07001,1,396.6,0.1,356.94
O00716,P05004,3,15.07,0.2,36.17
O00717,P04014,5,183.5,0.2,734.0
O00717,P04011,1,97.72,0.0,97.72
O00717,P04005,1,289.65,0.0,289.65
O00718,P07004,3,158.49,0.0,475.47
O00718,P04008,2,5.77,0.0,11.54
O00718,P03005,3,79.01,0.05,225.18
O00718,P06013,3,472.08,0.1,1274.62
O00719,P04009,3,179.64,0.0,538.92
O00719,P03002,5,453.4,0.1,2040.3
O00719,P01010,4,455.7,0.05,1731.66
O00720,P06007,2,343.92,0.05,653.45
O00720,P07003,2,161.22,0.0,322.44
O00720,P02005,3,162.75,0.0,488.25
O00720,P07007,2,239.33,0.15,406.86
O00721,P05010,1,181.76,0.0,181.76
O00722,P05010,3,181.76,0.05,518.02
O00722,P03004,1,111.75,0.0,111.75
O00723,P02001,4,190.11,0.05,722.42
O00724,P01003,2,66.72,0.2,106.75
O00725,P02003,5,45.39,0.0,226.95
O00725,P03004,3,111.75,0.0,335.25
O00726,P03007,1,306.4,0.0,306.4
O00726,P03001,4,309.6,0.0,1238.4
O00727,P03012,2,123.03,0.0,246.06
O00728,P07002,5,443.47,0.0,2217.35
O00728,P06008,3,490.51,0.0,1471.53
O00728,P07012,1,28.66,0.0,28.66
O00729,P01012,4,442.89,0.0,1771.56
O00730,P04008,1,5.77,0.2,4.62
O00730,P01008,1,416.37,0.1,374.73
O00730,P03004,3,111.75,0.1,301.73
O00731,P04004,5,317.82,0.2,1271.28
O00731,P01014,1,210.37,0.0,210.37
O00732,P05002,5,394.27,0.05,1872.78
O00732,P07002,5,443.47,0.2,1773.88
O00732,P02008,1,170.97,0.05,162.42
O00732,P01001,2,357.14,0.0,714.28
O00733,P03006,1,470.41,0.05,446.89
O00733,P07006,1,408.63,0.0,408.63
O00733,P07010,2,146.62,0.05,278.58
O00733,P07008,5,23.13,0.2,92.52
O00734,P06012,4,359.44,0.1,1293.98
O00734,P05014,2,56.31,0.15,95.73
O00734,P05004,1,15.07,0.15,12.81
O00735,P06014,3,23.31,0.0,69.93
O00735,P07005,2,202.12,0.2,323.39
O00735,P04009,5,179.64,0.1,808.38
O00736,P07011,3,431.76,0.0,1295.28
O00737,P03005,5,79.01,0.0,395.05
O00738,P02009,3,77.29,0.05,220.28
O00738,P02003,4,45.39,0.0,181.56
O00739,P07003,4,161.22,0.0,644.88
O00740,P04012,2,335.77,0.0,671.54
O00740,P04014,5,183.5,0.0,917.5
O00741,P07001,5,396.6,0.0,1983.0
O00741,P03010,3,122.63,0.05,349.5
O00741,P07013,4,329.59,0.0,1318.36
O00741,P05011,5,38.44,0.0,192.2
O00742,P07008,2,23.13,0.0,46.26
O00742,P07007,5,239.33,0.0,1196.65
O00743,P01009,5,50.4,0.0,252.0
O00743,P04012,2,335.77,0.05,637.96
O00744,P06005,5,323.18,0.0,1615.9
O00744,P01012,2,442.89,0.0,885.78
O00745,P07008,5,23.13,0.2,92.52
O00746,P03010,2,122.63,0.1,220.73
O00746,P04003,1,270.35,0.0,270.35
O00747,P07009,3,325.22,0.1,878.09
O00747,P02005,4,162.75,0.15,553.35
O00747,P04001,3,419.16,0.2,1005.98
O00747,P04006,2,360.68,0.05,685.29
O00748,P05004,2,15.07,0.0,30.14
O00749,P02011,5,459.11,0.0,2295.55
O00749,P06004,5,172.58,0.05,819.76
O00749,P02001,2,190.11,0.0,380.22
O00750,P01015,1,201.24,0.0,201.24
O00750,P03011,3,65.31,0.0,195.93
O00751,P05013,5,330.27,0.0,1651.35
O00751,P03010,5,122.63,0.0,613.15
O00751,P05011,4,38.44,0.1,138.38
O00751,P03012,3,123.03,0.0,369.09
O00752,P04001,4,419.16,0.0,1676.64
O00752,P03008,2,214.51,0.05,407.57
O00752,P06002,2,71.04,0.0,142.08
O00752,P02001,2,190.11,0.1,342.2
